scenario,trace_id,operation,decision,metric,value_ms
interactive_valid_flow,tr_84ce619b88974d8d,verify_cod,accepted,ledger_anchor,3.134
interactive_valid_flow,tr_c8bd20c4f45e4bf0,delegate_to_domain,accepted,signature_generation,0.0769
interactive_valid_flow,tr_c8bd20c4f45e4bf0,delegate_to_domain,accepted,ledger_anchor,4.7068
interactive_valid_flow,tr_f6ce335671aa4f1b,issue_delegation,accepted,signature_generation,0.0785
interactive_valid_flow,tr_f6ce335671aa4f1b,issue_delegation,accepted,ledger_anchor,3.6076
interactive_valid_flow,tr_3b75dc70a93c4283,issue_downstream_delegation,accepted,incoming_cod_validation,0.1382
interactive_valid_flow,tr_3b75dc70a93c4283,issue_downstream_delegation,accepted,signature_generation,0.1899
interactive_valid_flow,tr_3b75dc70a93c4283,issue_downstream_delegation,accepted,ledger_anchor,5.1015
interactive_valid_flow,tr_4305e14da9b14477,issue_downstream_delegation,accepted,incoming_cod_validation,0.2328
interactive_valid_flow,tr_4305e14da9b14477,issue_downstream_delegation,accepted,signature_generation,0.0553
interactive_valid_flow,tr_4305e14da9b14477,issue_downstream_delegation,accepted,ledger_anchor,5.7062
interactive_valid_flow,tr_b0948428fd7945f1,verify_cod,accepted,cod_validation,0.2066
interactive_valid_flow,tr_b0948428fd7945f1,verify_cod,accepted,capability_realization,0.0765
interactive_valid_flow,tr_b0948428fd7945f1,verify_cod,accepted,ledger_anchor,4.793
interactive_valid_flow,tr_be26880c635e4d68,issue_downstream_delegation,accepted,incoming_cod_validation,0.1625
interactive_valid_flow,tr_be26880c635e4d68,issue_downstream_delegation,accepted,signature_generation,0.0514
interactive_valid_flow,tr_be26880c635e4d68,issue_downstream_delegation,accepted,ledger_anchor,2.2465
interactive_valid_flow,tr_3806c3a8982e4fa2,delegate_to_domain,accepted,signature_generation,0.0824
interactive_valid_flow,tr_3806c3a8982e4fa2,delegate_to_domain,accepted,ledger_anchor,2.3446
interactive_valid_flow,tr_8a2fd57133d245f5,issue_delegation,accepted,signature_generation,0.0792
interactive_valid_flow,tr_8a2fd57133d245f5,issue_delegation,accepted,ledger_anchor,1.8517
interactive_valid_flow,tr_f6d13fa0cbf948e9,issue_downstream_delegation,accepted,incoming_cod_validation,0.1628
interactive_valid_flow,tr_f6d13fa0cbf948e9,issue_downstream_delegation,accepted,signature_generation,0.0662
interactive_valid_flow,tr_f6d13fa0cbf948e9,issue_downstream_delegation,accepted,ledger_anchor,2.2969
interactive_valid_flow,tr_88c7f0a48e9d4d51,verify_cod,accepted,cod_validation,0.207
interactive_valid_flow,tr_88c7f0a48e9d4d51,verify_cod,accepted,capability_realization,0.1547
interactive_valid_flow,tr_88c7f0a48e9d4d51,verify_cod,accepted,ledger_anchor,4.3222
interactive_valid_flow,tr_611a258eb08f4a2f,delegate_to_domain,accepted,signature_generation,0.0718
interactive_valid_flow,tr_611a258eb08f4a2f,delegate_to_domain,accepted,ledger_anchor,2.5027
interactive_valid_flow,tr_a7090bd7852643f4,verify_cod,accepted,cod_validation,0.1975
interactive_valid_flow,tr_a7090bd7852643f4,verify_cod,accepted,capability_realization,0.0885
interactive_valid_flow,tr_a7090bd7852643f4,verify_cod,accepted,ledger_anchor,3.4894
interactive_valid_flow,tr_65f127f34adf4cfa,verify_cod,accepted,cod_validation,0.2018
interactive_valid_flow,tr_65f127f34adf4cfa,verify_cod,accepted,capability_realization,0.075
interactive_valid_flow,tr_65f127f34adf4cfa,verify_cod,accepted,ledger_anchor,2.3994
interactive_valid_flow,tr_0cda5957b9db4099,issue_delegation,accepted,signature_generation,0.0859
interactive_valid_flow,tr_0cda5957b9db4099,issue_delegation,accepted,ledger_anchor,2.3403
interactive_valid_flow,tr_2b97fbaf10554b8c,issue_downstream_delegation,accepted,incoming_cod_validation,0.4239
interactive_valid_flow,tr_2b97fbaf10554b8c,issue_downstream_delegation,accepted,signature_generation,0.0497
interactive_valid_flow,tr_2b97fbaf10554b8c,issue_downstream_delegation,accepted,ledger_anchor,2.8965
interactive_valid_flow,tr_249b3e4679724c82,verify_cod,accepted,cod_validation,0.2144
interactive_valid_flow,tr_249b3e4679724c82,verify_cod,accepted,capability_realization,0.0719
interactive_valid_flow,tr_249b3e4679724c82,verify_cod,accepted,ledger_anchor,4.354
interactive_valid_flow,tr_7fac638fc92c4fe5,issue_delegation,accepted,signature_generation,0.0652
interactive_valid_flow,tr_7fac638fc92c4fe5,issue_delegation,accepted,ledger_anchor,3.0001
interactive_valid_flow,tr_40c3724c96a747cb,delegate_to_domain,accepted,signature_generation,0.1046
interactive_valid_flow,tr_40c3724c96a747cb,delegate_to_domain,accepted,ledger_anchor,2.8464
interactive_valid_flow,tr_8b6a37b58a244df2,issue_delegation,accepted,signature_generation,0.0743
interactive_valid_flow,tr_8b6a37b58a244df2,issue_delegation,accepted,ledger_anchor,3.9749
interactive_valid_flow,tr_2cbabbb55d56494a,verify_cod,accepted,cod_validation,0.4617
interactive_valid_flow,tr_2cbabbb55d56494a,verify_cod,accepted,capability_realization,0.0806
interactive_valid_flow,tr_2cbabbb55d56494a,verify_cod,accepted,ledger_anchor,3.2198
interactive_valid_flow,tr_9380b46a5b32466b,issue_downstream_delegation,accepted,incoming_cod_validation,0.168
interactive_valid_flow,tr_9380b46a5b32466b,issue_downstream_delegation,accepted,signature_generation,0.0543
interactive_valid_flow,tr_9380b46a5b32466b,issue_downstream_delegation,accepted,ledger_anchor,2.8166
interactive_valid_flow,tr_e5c394c8c2f141a8,issue_delegation,accepted,signature_generation,0.0815
interactive_valid_flow,tr_e5c394c8c2f141a8,issue_delegation,accepted,ledger_anchor,2.6703
interactive_valid_flow,tr_86a5981600af4902,delegate_to_domain,accepted,signature_generation,0.257
interactive_valid_flow,tr_86a5981600af4902,delegate_to_domain,accepted,ledger_anchor,4.3727
interactive_valid_flow,tr_b95fae6c5fbb47da,delegate_to_domain,accepted,signature_generation,0.0663
interactive_valid_flow,tr_b95fae6c5fbb47da,delegate_to_domain,accepted,ledger_anchor,2.7338
interactive_valid_flow,tr_3b904a578e354419,delegate_to_domain,accepted,signature_generation,0.074
interactive_valid_flow,tr_3b904a578e354419,delegate_to_domain,accepted,ledger_anchor,2.7426
interactive_valid_flow,tr_def86b7760ca4468,issue_delegation,accepted,signature_generation,0.0763
interactive_valid_flow,tr_def86b7760ca4468,issue_delegation,accepted,ledger_anchor,2.9775
interactive_valid_flow,tr_d7637cccfd4d4ceb,verify_cod,accepted,cod_validation,0.5304
interactive_valid_flow,tr_d7637cccfd4d4ceb,verify_cod,accepted,capability_realization,0.1071
interactive_valid_flow,tr_d7637cccfd4d4ceb,verify_cod,accepted,ledger_anchor,3.5826
interactive_valid_flow,tr_d8de30d86ff449e8,issue_downstream_delegation,accepted,incoming_cod_validation,0.1565
interactive_valid_flow,tr_d8de30d86ff449e8,issue_downstream_delegation,accepted,signature_generation,0.0512
interactive_valid_flow,tr_d8de30d86ff449e8,issue_downstream_delegation,accepted,ledger_anchor,3.4894
interactive_valid_flow,tr_48af636e8f504fbe,issue_downstream_delegation,accepted,incoming_cod_validation,0.1693
interactive_valid_flow,tr_48af636e8f504fbe,issue_downstream_delegation,accepted,signature_generation,0.0516
interactive_valid_flow,tr_48af636e8f504fbe,issue_downstream_delegation,accepted,ledger_anchor,5.5761
interactive_valid_flow,tr_4174cf9f5fe2456b,delegate_to_domain,accepted,signature_generation,0.0834
interactive_valid_flow,tr_4174cf9f5fe2456b,delegate_to_domain,accepted,ledger_anchor,2.6892
interactive_valid_flow,tr_6a462c56995e4de4,issue_downstream_delegation,accepted,incoming_cod_validation,0.1642
interactive_valid_flow,tr_6a462c56995e4de4,issue_downstream_delegation,accepted,signature_generation,0.0513
interactive_valid_flow,tr_6a462c56995e4de4,issue_downstream_delegation,accepted,ledger_anchor,2.7296
interactive_valid_flow,tr_df81984ed5444f86,issue_downstream_delegation,accepted,incoming_cod_validation,0.4832
interactive_valid_flow,tr_df81984ed5444f86,issue_downstream_delegation,accepted,signature_generation,0.0636
interactive_valid_flow,tr_df81984ed5444f86,issue_downstream_delegation,accepted,ledger_anchor,2.232
interactive_valid_flow,tr_b82da9aa2e064655,issue_delegation,accepted,signature_generation,0.2528
interactive_valid_flow,tr_b82da9aa2e064655,issue_delegation,accepted,ledger_anchor,2.552
interactive_valid_flow,tr_9258b64162bf4e3b,verify_cod,accepted,cod_validation,0.3243
interactive_valid_flow,tr_9258b64162bf4e3b,verify_cod,accepted,capability_realization,0.0724
interactive_valid_flow,tr_9258b64162bf4e3b,verify_cod,accepted,ledger_anchor,1.7444
interactive_valid_flow,tr_826d9d531de44951,verify_cod,accepted,cod_validation,0.209
interactive_valid_flow,tr_826d9d531de44951,verify_cod,accepted,capability_realization,0.0755
interactive_valid_flow,tr_826d9d531de44951,verify_cod,accepted,ledger_anchor,4.6801
interactive_valid_flow,tr_2d0bac22aa0345e4,issue_delegation,accepted,signature_generation,0.0486
interactive_valid_flow,tr_2d0bac22aa0345e4,issue_delegation,accepted,ledger_anchor,3.8699
interactive_valid_flow,tr_f1b247c662594f16,issue_delegation,accepted,signature_generation,0.4403
interactive_valid_flow,tr_f1b247c662594f16,issue_delegation,accepted,ledger_anchor,2.4285
interactive_valid_flow,tr_b40c00e0ee774106,issue_delegation,accepted,signature_generation,0.0695
interactive_valid_flow,tr_b40c00e0ee774106,issue_delegation,accepted,ledger_anchor,5.0777
interactive_valid_flow,tr_918b74428c1c4212,verify_cod,accepted,cod_validation,0.5733
interactive_valid_flow,tr_918b74428c1c4212,verify_cod,accepted,capability_realization,0.0643
interactive_valid_flow,tr_918b74428c1c4212,verify_cod,accepted,ledger_anchor,5.2687
interactive_valid_flow,tr_919abfc288de4f9a,issue_delegation,accepted,signature_generation,0.0709
interactive_valid_flow,tr_919abfc288de4f9a,issue_delegation,accepted,ledger_anchor,3.4575
interactive_valid_flow,tr_b7e74440f9494e1c,verify_cod,accepted,cod_validation,0.6624
interactive_valid_flow,tr_b7e74440f9494e1c,verify_cod,accepted,capability_realization,0.0808
interactive_valid_flow,tr_b7e74440f9494e1c,verify_cod,accepted,ledger_anchor,1.3101
interactive_valid_flow,tr_39bbe27836c7483a,delegate_to_domain,accepted,signature_generation,0.0662
interactive_valid_flow,tr_39bbe27836c7483a,delegate_to_domain,accepted,ledger_anchor,2.3653
interactive_valid_flow,tr_141e9cae299c4eb0,delegate_to_domain,accepted,signature_generation,0.0761
interactive_valid_flow,tr_141e9cae299c4eb0,delegate_to_domain,accepted,ledger_anchor,3.2236
interactive_valid_flow,tr_5961695c9bb24f4c,delegate_to_domain,accepted,signature_generation,0.0691
interactive_valid_flow,tr_5961695c9bb24f4c,delegate_to_domain,accepted,ledger_anchor,2.275
interactive_valid_flow,tr_bcfb1437b28a4f32,delegate_to_domain,accepted,signature_generation,0.0721
interactive_valid_flow,tr_bcfb1437b28a4f32,delegate_to_domain,accepted,ledger_anchor,3.6672
interactive_valid_flow,tr_7fc2d088700949b3,issue_downstream_delegation,accepted,incoming_cod_validation,0.3087
interactive_valid_flow,tr_7fc2d088700949b3,issue_downstream_delegation,accepted,signature_generation,0.0512
interactive_valid_flow,tr_7fc2d088700949b3,issue_downstream_delegation,accepted,ledger_anchor,4.1807
interactive_valid_flow,tr_4467679726ac4d4a,issue_downstream_delegation,accepted,incoming_cod_validation,0.1605
interactive_valid_flow,tr_4467679726ac4d4a,issue_downstream_delegation,accepted,signature_generation,0.0517
interactive_valid_flow,tr_4467679726ac4d4a,issue_downstream_delegation,accepted,ledger_anchor,2.5155
interactive_valid_flow,tr_91ca838245ac415d,delegate_to_domain,accepted,signature_generation,0.0648
interactive_valid_flow,tr_91ca838245ac415d,delegate_to_domain,accepted,ledger_anchor,4.4491
interactive_valid_flow,tr_bccc5b10acb44e2e,issue_downstream_delegation,accepted,incoming_cod_validation,0.1619
interactive_valid_flow,tr_bccc5b10acb44e2e,issue_downstream_delegation,accepted,signature_generation,0.0513
interactive_valid_flow,tr_bccc5b10acb44e2e,issue_downstream_delegation,accepted,ledger_anchor,2.3496
interactive_valid_flow,tr_e8a622b1d0e94dc3,issue_delegation,accepted,signature_generation,0.0869
interactive_valid_flow,tr_e8a622b1d0e94dc3,issue_delegation,accepted,ledger_anchor,3.2748
interactive_valid_flow,tr_ed9636b94b40428a,issue_downstream_delegation,accepted,incoming_cod_validation,0.208
interactive_valid_flow,tr_ed9636b94b40428a,issue_downstream_delegation,accepted,signature_generation,0.0487
interactive_valid_flow,tr_ed9636b94b40428a,issue_downstream_delegation,accepted,ledger_anchor,2.1383
interactive_valid_flow,tr_126099e3f3d845f2,delegate_to_domain,accepted,signature_generation,0.0784
interactive_valid_flow,tr_126099e3f3d845f2,delegate_to_domain,accepted,ledger_anchor,2.1002
interactive_valid_flow,tr_a2a69077e51d4cbd,issue_downstream_delegation,accepted,incoming_cod_validation,0.2022
interactive_valid_flow,tr_a2a69077e51d4cbd,issue_downstream_delegation,accepted,signature_generation,0.0601
interactive_valid_flow,tr_a2a69077e51d4cbd,issue_downstream_delegation,accepted,ledger_anchor,2.9902
interactive_valid_flow,tr_832c32a8de3b4540,issue_delegation,accepted,signature_generation,0.1158
interactive_valid_flow,tr_832c32a8de3b4540,issue_delegation,accepted,ledger_anchor,2.0213
interactive_valid_flow,tr_4b8eedbd252b413f,verify_cod,accepted,cod_validation,0.2134
interactive_valid_flow,tr_4b8eedbd252b413f,verify_cod,accepted,capability_realization,0.2386
interactive_valid_flow,tr_4b8eedbd252b413f,verify_cod,accepted,ledger_anchor,4.3108
interactive_valid_flow,tr_e0afb42574d04c04,issue_delegation,accepted,signature_generation,0.0745
interactive_valid_flow,tr_e0afb42574d04c04,issue_delegation,accepted,ledger_anchor,2.557
interactive_valid_flow,tr_28895c6999ad4563,delegate_to_domain,accepted,signature_generation,0.0903
interactive_valid_flow,tr_28895c6999ad4563,delegate_to_domain,accepted,ledger_anchor,2.5856
interactive_valid_flow,tr_c8198be556844811,verify_cod,accepted,cod_validation,0.247
interactive_valid_flow,tr_c8198be556844811,verify_cod,accepted,capability_realization,0.0882
interactive_valid_flow,tr_c8198be556844811,verify_cod,accepted,ledger_anchor,5.296
interactive_valid_flow,tr_188bb4e1f5254080,verify_cod,accepted,cod_validation,0.2109
interactive_valid_flow,tr_188bb4e1f5254080,verify_cod,accepted,capability_realization,0.1673
interactive_valid_flow,tr_188bb4e1f5254080,verify_cod,accepted,ledger_anchor,6.3247
interactive_valid_flow,tr_5d84c3fdbcdd4f80,verify_cod,accepted,cod_validation,0.4416
interactive_valid_flow,tr_5d84c3fdbcdd4f80,verify_cod,accepted,capability_realization,0.0845
interactive_valid_flow,tr_5d84c3fdbcdd4f80,verify_cod,accepted,ledger_anchor,6.3719
interactive_valid_flow,tr_b1733e049bd6405e,issue_downstream_delegation,accepted,incoming_cod_validation,0.2222
interactive_valid_flow,tr_b1733e049bd6405e,issue_downstream_delegation,accepted,signature_generation,0.1185
interactive_valid_flow,tr_b1733e049bd6405e,issue_downstream_delegation,accepted,ledger_anchor,3.0209
interactive_valid_flow,tr_d4046ffbf99449f3,verify_cod,accepted,cod_validation,0.4097
interactive_valid_flow,tr_d4046ffbf99449f3,verify_cod,accepted,capability_realization,0.0649
interactive_valid_flow,tr_d4046ffbf99449f3,verify_cod,accepted,ledger_anchor,2.1689
interactive_valid_flow,tr_ebcf6ab7f9f04303,delegate_to_domain,accepted,signature_generation,0.0745
interactive_valid_flow,tr_ebcf6ab7f9f04303,delegate_to_domain,accepted,ledger_anchor,2.7247
interactive_valid_flow,tr_967c1c8252ad48e2,issue_downstream_delegation,accepted,incoming_cod_validation,0.1584
interactive_valid_flow,tr_967c1c8252ad48e2,issue_downstream_delegation,accepted,signature_generation,0.0499
interactive_valid_flow,tr_967c1c8252ad48e2,issue_downstream_delegation,accepted,ledger_anchor,3.1314
interactive_valid_flow,tr_464c45b74f844831,issue_delegation,accepted,signature_generation,0.0783
interactive_valid_flow,tr_464c45b74f844831,issue_delegation,accepted,ledger_anchor,2.1243
interactive_valid_flow,tr_8c4e1451dc6348a5,issue_delegation,accepted,signature_generation,0.0683
interactive_valid_flow,tr_8c4e1451dc6348a5,issue_delegation,accepted,ledger_anchor,1.6775
interactive_valid_flow,tr_4bd0a7554448489c,issue_downstream_delegation,accepted,incoming_cod_validation,0.1506
interactive_valid_flow,tr_4bd0a7554448489c,issue_downstream_delegation,accepted,signature_generation,0.045
interactive_valid_flow,tr_4bd0a7554448489c,issue_downstream_delegation,accepted,ledger_anchor,1.9683
interactive_valid_flow,tr_6790e2397df84563,verify_cod,accepted,cod_validation,0.198
interactive_valid_flow,tr_6790e2397df84563,verify_cod,accepted,capability_realization,0.0881
interactive_valid_flow,tr_6790e2397df84563,verify_cod,accepted,ledger_anchor,2.3782
interactive_valid_flow,tr_d9712e72bfd449d8,delegate_to_domain,accepted,signature_generation,0.0603
interactive_valid_flow,tr_d9712e72bfd449d8,delegate_to_domain,accepted,ledger_anchor,2.978
interactive_valid_flow,tr_cf5099a513a64463,verify_cod,accepted,cod_validation,0.214
interactive_valid_flow,tr_cf5099a513a64463,verify_cod,accepted,capability_realization,0.0691
interactive_valid_flow,tr_cf5099a513a64463,verify_cod,accepted,ledger_anchor,2.4446
interactive_valid_flow,tr_8d897554304e4784,delegate_to_domain,accepted,signature_generation,0.4263
interactive_valid_flow,tr_8d897554304e4784,delegate_to_domain,accepted,ledger_anchor,3.0961
interactive_valid_flow,tr_1aae69f19d454e8e,verify_cod,accepted,cod_validation,0.3974
